last_name,__last_seen,third_name,updated_at,father_name,id,first_name,title,source,program,type,function,listed_at,name,url,gender,summary,second_name,__first_seen
KYRIAKIDES,2018-04-26 06:30:58.733435,,,,coe_assembly.6850,Stella ,,coe_assembly,,individual,Representative,,Stella KYRIAKIDES,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6850,,Group of the European People's Party (EPP/CD),,2018-04-12 06:14:54.849198
KORODI,2018-04-26 06:30:59.345902,,,,coe_assembly.7074,Attila ,,coe_assembly,,individual,Representative,,Attila KORODI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7074,,Group of the European People's Party (EPP/CD),,2018-04-12 06:14:54.947929
LABAZIUK,2018-04-26 06:31:01.342259,,,,coe_assembly.7036,Serhiy ,,coe_assembly,,individual,Substitute,,Serhiy LABAZIUK,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7036,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:14:55.101984
MAELEN,2018-04-26 06:31:05.649014,,,,coe_assembly.3313,Dirk Van der,,coe_assembly,,individual,Substitute,,Dirk Van der MAELEN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=3313,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:03.088377
MALLIA,2018-04-26 06:31:05.662732,,,,coe_assembly.7783,Emanuel ,,coe_assembly,,individual,Representative,,Emanuel MALLIA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7783,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:03.166644
MIĆIN,2018-04-26 06:31:06.611550,,,,coe_assembly.7804,Žarko ,,coe_assembly,,individual,Substitute,,Žarko MIĆIN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7804,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:04.210124
MILOSHOSKI,2018-04-26 06:31:06.623397,,,,coe_assembly.7842,Antonijo ,,coe_assembly,,individual,Substitute,,Antonijo MILOSHOSKI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7842,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:04.281085
MASSEY,2018-04-26 06:31:08.713742,,,,coe_assembly.7461,Doreen ,,coe_assembly,,individual,Representative,,Doreen MASSEY,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7461,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:04.390797
NICOLINI,2018-04-26 06:31:09.648328,,,,coe_assembly.7672,Marco ,,coe_assembly,,individual,Substitute,,Marco NICOLINI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7672,,Group of the Unified European Left (UEL),,2018-04-12 06:15:04.541353
WOLD,2018-04-26 06:31:57.361644,,,,coe_assembly.7174,Morten ,,coe_assembly,,individual,Representative,,Morten WOLD,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7174,,European Conservatives Group (EC),,2018-04-12 06:15:15.745329
NICOLAE,2018-04-26 06:31:09.643427,,,,coe_assembly.7718,Andrei ,,coe_assembly,,individual,Substitute,,Andrei NICOLAE,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7718,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:04.475802
OBRADOVIĆ,2018-04-26 06:31:15.630004,,,,coe_assembly.5740,Žarko ,,coe_assembly,,individual,Representative,,Žarko OBRADOVIĆ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=5740,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:05.229050
ÖNAL,2018-04-26 06:31:15.644762,,,,coe_assembly.7206,Suat ,,coe_assembly,,individual,Representative,,Suat ÖNAL,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7206,,European Conservatives Group (EC),,2018-04-12 06:15:05.543270
ZAYADIN,2018-04-26 06:32:03.720377,,,,coe_assembly.7703,Kais ,,coe_assembly,,individual,Substitute,,Kais ZAYADIN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7703,,(),,2018-04-12 06:15:16.963753
NISSINEN,2018-04-26 06:31:09.646812,,,,coe_assembly.7298,Johan ,,coe_assembly,,individual,Representative,,Johan NISSINEN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7298,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:05.178828
ZAVOLI,2018-04-26 06:32:03.714406,,,,coe_assembly.7671,Roger ,,coe_assembly,,individual,Substitute,,Roger ZAVOLI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7671,,Free Democrats Group (FDG),,2018-04-12 06:15:16.231195
OBRADOVIĆ,2018-04-26 06:31:15.624236,,,,coe_assembly.7626,Jasmina ,,coe_assembly,,individual,Substitute,,Jasmina OBRADOVIĆ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7626,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:05.188858
ÓLASON,2018-04-26 06:31:15.751505,,,,coe_assembly.7868,Bergþór ,,coe_assembly,,individual,Representative,,Bergþór ÓLASON,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7868,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:05.515965
MELKUMYAN,2018-04-26 06:31:08.790345,,,,coe_assembly.7610,Mikayel ,,coe_assembly,,individual,Substitute,,Mikayel MELKUMYAN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7610,,European Conservatives Group (EC),,2018-04-12 06:15:05.514425
MARUKYAN,2018-04-26 06:31:08.826407,,,,coe_assembly.7746,Edmon ,,coe_assembly,,individual,Substitute,,Edmon MARUKYAN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7746,,Alliance of Liberals and Democrats for Europe (ALDE),,2018-04-12 06:15:05.208376
OBRADOVIĆ,2018-04-26 06:31:15.619674,,,,coe_assembly.7246,Marija ,,coe_assembly,,individual,Representative,,Marija OBRADOVIĆ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7246,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:05.246206
ROSETA,2018-04-12 06:15:10.905486,,,,coe_assembly.2123,Helena ,,coe_assembly,,individual,Representative,,Helena ROSETA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=2123,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:10.905486
WALLINHEIMO,2018-04-26 06:31:57.217398,,,,coe_assembly.7414,Sinuhe ,,coe_assembly,,individual,Substitute,,Sinuhe WALLINHEIMO,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7414,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:16.588331
YEMETS,2018-04-26 06:31:58.781024,,,,coe_assembly.7352,Leonid ,,coe_assembly,,individual,Representative,,Leonid YEMETS,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7352,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:16.804859
PUTICA,2018-04-26 06:31:19.292853,,,,coe_assembly.7750,Sanja ,,coe_assembly,,individual,Representative,,Sanja PUTICA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7750,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:07.913014
PRESCOTT,2018-04-26 06:31:19.846505,,,,coe_assembly.1639,John ,,coe_assembly,,individual,Representative,,John PRESCOTT,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=1639,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:09.675790
RIBERAYGUA,2018-04-26 06:31:21.527452,,,,coe_assembly.7639,Patrícia ,,coe_assembly,,individual,Representative,,Patrícia RIBERAYGUA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7639,,Alliance of Liberals and Democrats for Europe (ALDE),,2018-04-12 06:15:10.643941
ROCA,2018-04-26 06:31:21.528180,,,,coe_assembly.7647,Jordi ,,coe_assembly,,individual,Substitute,,Jordi ROCA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7647,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:10.811024
ROBINSON,2018-04-26 06:31:21.584868,,,,coe_assembly.7464,Mary ,,coe_assembly,,individual,Substitute,,Mary ROBINSON,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7464,,European Conservatives Group (EC),,2018-04-12 06:15:10.727992
SCHOU,2018-04-26 06:31:23.123201,,,,coe_assembly.6535,Ingjerd ,,coe_assembly,,individual,Representative,,Ingjerd SCHOU,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6535,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:11.013129
ŞUPAC,2018-04-26 06:31:25.110348,,,,coe_assembly.7901,Inna ,,coe_assembly,,individual,Representative,,Inna ŞUPAC,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7901,,Group of the Unified European Left (UEL),,2018-04-12 06:15:11.405187
SOCOTAR,2018-04-26 06:31:28.153053,,,,coe_assembly.7719,Gheorghe-Dinu ,,coe_assembly,,individual,Substitute,,Gheorghe-Dinu SOCOTAR,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7719,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:12.751976
ŠEŠELJ,2018-04-26 06:31:31.206609,,,,coe_assembly.7803,Aleksandar ,,coe_assembly,,individual,Representative,,Aleksandar ŠEŠELJ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7803,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:12.890457
TOMIĆ,2018-04-26 06:31:33.208395,,,,coe_assembly.7849,Violeta ,,coe_assembly,,individual,Substitute,,Violeta TOMIĆ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7849,,Group of the Unified European Left (UEL),,2018-04-12 06:15:12.935334
UCA,2018-04-26 06:31:35.179798,,,,coe_assembly.7486,Feleknas ,,coe_assembly,,individual,Substitute,,Feleknas UCA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7486,,Group of the Unified European Left (UEL),,2018-04-12 06:15:13.266393
WADEPHUL,2018-04-26 06:31:57.204531,,,,coe_assembly.6580,Johann ,,coe_assembly,,individual,Substitute,,Johann WADEPHUL,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6580,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:16.520772
VOGT,2018-04-19 06:24:21.520472,,,,coe_assembly.7897,Ute ,,coe_assembly,,individual,Substitute,,Ute VOGT,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7897,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:13.992805
PAŠKA,2018-04-26 06:31:17.611344,,,,coe_assembly.5773,Jaroslav ,,coe_assembly,,individual,Representative,,Jaroslav PAŠKA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=5773,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:07.915055
PAVIĆEVIĆ,2018-04-26 06:31:17.616425,,,,coe_assembly.7873,Sanja ,,coe_assembly,,individual,Substitute,,Sanja PAVIĆEVIĆ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7873,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:07.996693
REICHARDT,2018-04-26 06:31:21.521389,,,,coe_assembly.7158,André ,,coe_assembly,,individual,Substitute,,André REICHARDT,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7158,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:11.252761
STRIEN,2018-04-26 06:31:25.127122,,,,coe_assembly.7752,Gommarus van,,coe_assembly,,individual,Substitute,,Gommarus van STRIEN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7752,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:11.396772
SEKULIĆ,2018-04-26 06:31:31.194780,,,,coe_assembly.6505,Predrag ,,coe_assembly,,individual,Representative,,Predrag SEKULIĆ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6505,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:12.911202
SILVA,2018-04-26 06:31:31.251993,,,,coe_assembly.7538,Adão ,,coe_assembly,,individual,Representative,,Adão SILVA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7538,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:13.099330
SICILIA,2018-04-26 06:31:31.278878,,,,coe_assembly.7644,Felipe ,,coe_assembly,,individual,Substitute,,Felipe SICILIA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7644,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:12.999112
TUȘA,2018-04-26 06:31:34.715728,,,,coe_assembly.7715,Adriana Diana ,,coe_assembly,,individual,Representative,,Adriana Diana TUȘA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7715,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:13.274548
VAREIKIS,2018-04-19 06:24:19.935191,,,,coe_assembly.5486,Egidijus ,,coe_assembly,,individual,Representative,,Egidijus VAREIKIS,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=5486,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:13.512726
VERCAMER,2018-04-19 06:24:19.940480,,,,coe_assembly.6638,Stefaan ,,coe_assembly,,individual,Representative,,Stefaan VERCAMER,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6638,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:13.685709
VARVITSIOTIS,2018-04-19 06:24:19.953549,,,,coe_assembly.5344,Miltiadis ,,coe_assembly,,individual,Substitute,,Miltiadis VARVITSIOTIS,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=5344,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:13.643096
VILLUMSEN,2018-04-19 06:24:20.054954,,,,coe_assembly.6815,Nikolaj ,,coe_assembly,,individual,Representative,,Nikolaj VILLUMSEN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6815,,Group of the Unified European Left (UEL),,2018-04-12 06:15:13.832418
PASZYK,2018-04-26 06:31:17.613156,,,,coe_assembly.7852,Krzysztof ,,coe_assembly,,individual,Substitute,,Krzysztof PASZYK,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7852,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:07.969383
PELKONEN,2018-04-26 06:31:17.618542,,,,coe_assembly.6743,Jaana Maarit ,,coe_assembly,,individual,Representative,,Jaana Maarit PELKONEN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6743,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:08.065781
ȘTEFAN,2018-04-26 06:31:28.253192,,,,coe_assembly.7717,Corneliu ,,coe_assembly,,individual,Representative,,Corneliu ȘTEFAN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7717,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:12.753571
SEGER,2018-04-26 06:31:31.195275,,,,coe_assembly.7726,Daniel ,,coe_assembly,,individual,Substitute,,Daniel SEGER,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7726,,Alliance of Liberals and Democrats for Europe (ALDE),,2018-04-12 06:15:12.907165
ŠEPIĆ,2018-04-26 06:31:31.197316,,,,coe_assembly.6872,Senad ,,coe_assembly,,individual,Representative,,Senad ŠEPIĆ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6872,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:13.001145
TZAVARAS,2018-04-26 06:31:34.717181,,,,coe_assembly.6805,Konstantinos ,,coe_assembly,,individual,Representative,,Konstantinos TZAVARAS,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6805,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:13.301881
ULLRICH,2018-04-26 06:31:35.183661,,,,coe_assembly.7234,Volker ,,coe_assembly,,individual,Representative,,Volker ULLRICH,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7234,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:13.442558
WHALEN,2018-04-26 06:31:57.360322,,,,coe_assembly.7570,Nick ,,coe_assembly,,individual,Substitute,,Nick WHALEN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7570,,(),,2018-04-12 06:15:17.690458
ZAMPA,2018-04-26 06:32:03.710357,,,,coe_assembly.7427,Sandra ,,coe_assembly,,individual,Representative,,Sandra ZAMPA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7427,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:18.959251
ZRINZO AZZOPARDI,2018-04-26 06:32:03.727492,,,,coe_assembly.7788,Stefan ,,coe_assembly,,individual,Substitute,,Stefan ZRINZO AZZOPARDI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7788,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:19.064279
VAERENBERGH,2018-04-19 06:24:19.932477,,,,coe_assembly.6644,Kristien Van,,coe_assembly,,individual,Substitute,,Kristien Van VAERENBERGH,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6644,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:15.026125
VERDUCCI,2018-04-19 06:24:19.941853,,,,coe_assembly.7140,Francesco ,,coe_assembly,,individual,Substitute,,Francesco VERDUCCI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7140,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:15.176562
McCARTHY,2018-04-26 06:31:08.729273,,,,coe_assembly.7653,Kerry ,,coe_assembly,,individual,Representative,,Kerry McCARTHY,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7653,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:07.986935
NOVYNSKYI,2018-04-26 06:31:09.648615,,,,coe_assembly.7662,Vadym ,,coe_assembly,,individual,Substitute,,Vadym NOVYNSKYI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7662,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:08.228403
OLIVER,2018-04-26 06:31:15.640736,,,,coe_assembly.7569,John ,,coe_assembly,,individual,Substitute,,John OLIVER,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7569,,(),,2018-04-12 06:15:08.587768
PETROVIĆ,2018-04-26 06:31:17.702043,,,,coe_assembly.7676,Slobodan ,,coe_assembly,,individual,Representative,,Slobodan PETROVIĆ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7676,,(),,2018-04-12 06:15:08.824195
POSTOICO,2018-04-26 06:31:19.791121,,,,coe_assembly.4320,Maria ,,coe_assembly,,individual,Substitute,,Maria POSTOICO,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=4320,,Group of the Unified European Left (UEL),,2018-04-12 06:15:11.630088
PSYCHOGIOS,2018-04-26 06:31:19.850284,,,,coe_assembly.7615,Georgios ,,coe_assembly,,individual,Substitute,,Georgios PSYCHOGIOS,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7615,,Group of the Unified European Left (UEL),,2018-04-12 06:15:11.907970
SANTANGELO,2018-04-26 06:31:23.117340,,,,coe_assembly.7133,Vincenzo ,,coe_assembly,,individual,Representative,,Vincenzo SANTANGELO,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7133,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:12.567865
SPADONI,2018-04-26 06:31:28.163132,,,,coe_assembly.7130,Maria Edera ,,coe_assembly,,individual,Substitute,,Maria Edera SPADONI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7130,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:12.705995
SIMIONCA,2018-04-26 06:31:31.247489,,,,coe_assembly.7722,Ionuț ,,coe_assembly,,individual,Substitute,,Ionuț SIMIONCA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7722,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:12.911319
THÓRARINSSON,2018-04-26 06:31:33.088704,,,,coe_assembly.7871,Birgir ,,coe_assembly,,individual,Substitute,,Birgir THÓRARINSSON,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7871,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:13.006236
TOUHIG,2018-04-26 06:31:34.705916,,,,coe_assembly.7824,Don ,,coe_assembly,,individual,Substitute,,Don TOUHIG,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7824,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:14.973762
PREDA,2018-04-26 06:31:19.794043,,,,coe_assembly.5522,Cezar Florin ,,coe_assembly,,individual,Representative,,Cezar Florin PREDA,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=5522,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:09.324470
QUARTAPELLE PROCOPIO,2018-04-26 06:31:20.914998,,,,coe_assembly.7128,Lia ,,coe_assembly,,individual,Representative,,Lia QUARTAPELLE PROCOPIO,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7128,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:09.478328
STIENEN,2018-04-26 06:31:25.105158,,,,coe_assembly.7751,Petra ,,coe_assembly,,individual,Representative,,Petra STIENEN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7751,,Alliance of Liberals and Democrats for Europe (ALDE),,2018-04-12 06:15:11.509511
ŠKOBERNE,2018-04-26 06:31:28.142058,,,,coe_assembly.7423,Jan ,,coe_assembly,,individual,Representative,,Jan ŠKOBERNE,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7423,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:12.022294
SOLEIM,2018-04-26 06:31:28.158213,,,,coe_assembly.7808,Vetle Wang ,,coe_assembly,,individual,Substitute,,Vetle Wang SOLEIM,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7808,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:12.174481
TAQUET,2018-04-26 06:31:33.078287,,,,coe_assembly.7777,Adrien ,,coe_assembly,,individual,Substitute,,Adrien TAQUET,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7777,,Members not belonging to a Political Group (NR),,2018-04-12 06:15:12.323186
TILKI,2018-04-26 06:31:33.209173,,,,coe_assembly.7264,Attila ,,coe_assembly,,individual,Substitute,,Attila TILKI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7264,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:12.363217
TROY,2018-04-26 06:31:34.712370,,,,coe_assembly.7660,Robert ,,coe_assembly,,individual,Substitute,,Robert TROY,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7660,,Alliance of Liberals and Democrats for Europe (ALDE),,2018-04-12 06:15:13.381280
ZOHRABYAN,2018-04-26 06:32:03.724749,,,,coe_assembly.6353,Naira ,,coe_assembly,,individual,Representative,,Naira ZOHRABYAN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=6353,,European Conservatives Group (EC),,2018-04-12 06:15:20.751873
POCIEJ,2018-04-26 06:31:19.771346,,,,coe_assembly.7520,Aleksander ,,coe_assembly,,individual,Substitute,,Aleksander POCIEJ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7520,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:09.606410
PODERYS,2018-04-26 06:31:19.778419,,,,coe_assembly.7658,Virgilijus ,,coe_assembly,,individual,Substitute,,Virgilijus PODERYS,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7658,,Group of the European People's Party (EPP/CD),,2018-04-12 06:15:09.674975
RIGONI,2018-04-26 06:31:21.531636,,,,coe_assembly.4609,Andrea ,,coe_assembly,,individual,Representative,,Andrea RIGONI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=4609,,Alliance of Liberals and Democrats for Europe (ALDE),,2018-04-12 06:15:10.719999
RODRÍGUEZ HERNÁNDEZ,2018-04-26 06:31:21.532748,,,,coe_assembly.7584,Melisa ,,coe_assembly,,individual,Representative,,Melisa RODRÍGUEZ HERNÁNDEZ,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7584,,Alliance of Liberals and Democrats for Europe (ALDE),,2018-04-12 06:15:10.809002
RODRÍGUEZ RAMOS,2018-04-26 06:31:21.533262,,,,coe_assembly.7319,Soraya ,,coe_assembly,,individual,Representative,,Soraya RODRÍGUEZ RAMOS,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7319,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:10.901536
RUSTAMYAN,2018-04-26 06:31:21.979958,,,,coe_assembly.4541,Armen ,,coe_assembly,,individual,Representative,,Armen RUSTAMYAN,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=4541,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:11.011711
SUTTER,2018-04-26 06:31:25.127164,,,,coe_assembly.7307,Petra De,,coe_assembly,,individual,Substitute,,Petra De SUTTER,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7307,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:11.428414
SERRÃO,2018-04-26 06:31:31.200844,,,,coe_assembly.7543,Idália ,,coe_assembly,,individual,Substitute,,Idália SERRÃO,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7543,,"Socialists, Democrats and Greens Group (SOC)",,2018-04-12 06:15:12.841567
TARCZYŃSKI,2018-04-26 06:31:33.073275,,,,coe_assembly.7508,Dominik ,,coe_assembly,,individual,Representative,,Dominik TARCZYŃSKI,http://www.assembly.coe.int/nw/xml/AssemblyList/MP-Details-EN.asp?MemberID=7508,,European Conservatives Group (EC),,2018-04-12 06:15:12.900564
